DateTime;NAV officielle
13/04/2017;15,6365
14/04/2017;15,6171
17/04/2017;15,6960
18/04/2017;15,6307
19/04/2017;15,5994
20/04/2017;15,6121
21/04/2017;15,7927
24/04/2017;15,7387
25/04/2017;15,7840
26/04/2017;15,8958
27/04/2017;15,9508
28/04/2017;15,8785
01/05/2017;15,7612
02/05/2017;15,8159
03/05/2017;15,8178
04/05/2017;15,8258
05/05/2017;15,9039
08/05/2017;15,9960
09/05/2017;15,9966
10/05/2017;15,9820
11/05/2017;15,9131
12/05/2017;15,8423
15/05/2017;15,8666
16/05/2017;15,7014
17/05/2017;15,5669
18/05/2017;15,5835
19/05/2017;15,6366
22/05/2017;15,6488
23/05/2017;15,6832
24/05/2017;15,7791
25/05/2017;15,7539
26/05/2017;15,7310
29/05/2017;15,7738
30/05/2017;15,8227
31/05/2017;15,7545
01/06/2017;15,8617
02/06/2017;15,8374
05/06/2017;15,8442
06/06/2017;15,7443
07/06/2017;15,7075
08/06/2017;15,7557
09/06/2017;15,8164
12/06/2017;15,7849
13/06/2017;15,8785
14/06/2017;15,8653
15/06/2017;15,9199
16/06/2017;15,9192
19/06/2017;15,9818
20/06/2017;15,8808
21/06/2017;15,7617
22/06/2017;15,7496
23/06/2017;15,7717
26/06/2017;15,8081
27/06/2017;15,5583
28/06/2017;15,5452
29/06/2017;15,3269
30/06/2017;15,3555
03/07/2017;15,4007
04/07/2017;15,3525
05/07/2017;15,3868
06/07/2017;15,1998
07/07/2017;15,3287
10/07/2017;15,3723
11/07/2017;15,3019
12/07/2017;15,4905
13/07/2017;15,5517
14/07/2017;15,5863
17/07/2017;15,6043
18/07/2017;15,4586
19/07/2017;15,5779
20/07/2017;15,4617
21/07/2017;15,4175
24/07/2017;15,3277
25/07/2017;15,2106
26/07/2017;15,2197
27/07/2017;15,2095
28/07/2017;15,0477
31/07/2017;15,0863
01/08/2017;15,1259
02/08/2017;15,1315
03/08/2017;15,0690
04/08/2017;15,2525
07/08/2017;15,2245
08/08/2017;15,2091
09/08/2017;15,2085
10/08/2017;15,1017
11/08/2017;14,9653
14/08/2017;15,0945
15/08/2017;15,1339
16/08/2017;15,1777
17/08/2017;14,9627
18/08/2017;14,8908
21/08/2017;14,8916
22/08/2017;15,0477
23/08/2017;14,9203
24/08/2017;14,8940
25/08/2017;14,8483
28/08/2017;14,7631
29/08/2017;14,6804
30/08/2017;14,8398
31/08/2017;14,9336
01/09/2017;15,0005
04/09/2017;14,9228
05/09/2017;14,8902
06/09/2017;14,8832
07/09/2017;14,8930
08/09/2017;14,9745
11/09/2017;15,1384
12/09/2017;15,1644
13/09/2017;15,1315
14/09/2017;15,2278
15/09/2017;15,1539
18/09/2017;15,1545
19/09/2017;15,1889
20/09/2017;15,2193
21/09/2017;15,2174
22/09/2017;15,2375
25/09/2017;15,3396
26/09/2017;15,4019
27/09/2017;15,3629
28/09/2017;15,3613
29/09/2017;15,3810
02/10/2017;15,5687
03/10/2017;15,5721
04/10/2017;15,6259
05/10/2017;15,6795
06/10/2017;15,6918
09/10/2017;15,7073
10/10/2017;15,6697
11/10/2017;15,6290
12/10/2017;15,6637
13/10/2017;15,6887
16/10/2017;15,7731
17/10/2017;15,7317
18/10/2017;15,7343
19/10/2017;15,6973
20/10/2017;15,8100
23/10/2017;15,8702
24/10/2017;15,8677
25/10/2017;15,6776
26/10/2017;15,8917
27/10/2017;16,0552
30/10/2017;16,0121
31/10/2017;16,0045
01/11/2017;15,9803
02/11/2017;15,9516
03/11/2017;16,0092
06/11/2017;16,0539
07/11/2017;16,0554
08/11/2017;16,0926
09/11/2017;15,9395
10/11/2017;15,8573
13/11/2017;15,8286
14/11/2017;15,7510
15/11/2017;15,6075
16/11/2017;15,7581
17/11/2017;15,6859
20/11/2017;15,7191
21/11/2017;15,8237
22/11/2017;15,8195
23/11/2017;15,7702
24/11/2017;15,6547
27/11/2017;15,7166
28/11/2017;15,9120
29/11/2017;16,0265
30/11/2017;16,0869
01/12/2017;16,0440
04/12/2017;16,1013
05/12/2017;16,0776
06/12/2017;16,0675
07/12/2017;16,1136
08/12/2017;16,1721
11/12/2017;16,1200
12/12/2017;16,1485
13/12/2017;16,0930
14/12/2017;15,9951
15/12/2017;16,0604
18/12/2017;16,1438
19/12/2017;16,0853
20/12/2017;16,0126
21/12/2017;16,1402
22/12/2017;16,1696
26/12/2017;16,1624
27/12/2017;16,1736
28/12/2017;16,1749
29/12/2017;16,1127
02/01/2018;16,0287
03/01/2018;16,0429
04/01/2018;16,0897
05/01/2018;16,2010
08/01/2018;16,3179
09/01/2018;16,3102
10/01/2018;16,1101
11/01/2018;16,0723
12/01/2018;15,8637
15/01/2018;15,7479
16/01/2018;15,8462
17/01/2018;15,9026
18/01/2018;15,9976
19/01/2018;16,1156
22/01/2018;16,1499
23/01/2018;16,1345
24/01/2018;16,0218
25/01/2018;15,8950
26/01/2018;15,9966
29/01/2018;15,9035
30/01/2018;15,7432
31/01/2018;15,7051
01/02/2018;15,6716
02/02/2018;15,4729
05/02/2018;14,9944
06/02/2018;14,8202
07/02/2018;14,9727
08/02/2018;14,7476
09/02/2018;14,7094
12/02/2018;14,8017
13/02/2018;14,6965
14/02/2018;14,7996
15/02/2018;14,8606
16/02/2018;15,0562
19/02/2018;15,0912
20/02/2018;15,1165
21/02/2018;15,1536
22/02/2018;15,1588
23/02/2018;15,3799
26/02/2018;15,4241
27/02/2018;15,3638
28/02/2018;15,1691
01/03/2018;14,9905
02/03/2018;14,7527
05/03/2018;14,8728
06/03/2018;14,8776
07/03/2018;14,9523
08/03/2018;15,1487
09/03/2018;15,3718
12/03/2018;15,4060
13/03/2018;15,2077
14/03/2018;15,2073
15/03/2018;15,2951
16/03/2018;15,3679
19/03/2018;15,1890
20/03/2018;15,2173
21/03/2018;15,2859
22/03/2018;15,0664
23/03/2018;14,7227
26/03/2018;14,7887
27/03/2018;14,8306
28/03/2018;14,9071
29/03/2018;15,0134
30/03/2018;15,0492
02/04/2018;14,8782
03/04/2018;14,9611
04/04/2018;14,9942
05/04/2018;15,2290
06/04/2018;15,0631
09/04/2018;15,0689
10/04/2018;15,0987
11/04/2018;14,9983
12/04/2018;15,0721
13/04/2018;15,0954
16/04/2018;15,1431
17/04/2018;15,2751
18/04/2018;15,3035
19/04/2018;15,2627
20/04/2018;15,3054
23/04/2018;15,2989
24/04/2018;15,0611
25/04/2018;15,0978
26/04/2018;15,2410
27/04/2018;15,3112
30/04/2018;15,2692
